"Xarxa","Date","status","Long_","Lat","Year"
"vodafone","05/06/2019","0",2.16873,41.36186,"2019"
"vodafone","05/06/2019","0",2.1941,41.38654,"2019"
"vodafone","05/06/2019","0",2.19449,41.38679,"2019"
"vodafone","05/06/2019","0",2.18322,41.3992,"2019"
"vodafone","05/06/2019","0",2.18013,41.40204,"2019"
"orange","05/06/2019","0",2.12343,41.54896,"2019"
"orange","05/06/2019","0",2.12302,41.54878,"2019"
"orange","05/06/2019","0",2.12353,41.54907,"2019"
"movistar","05/06/2019","0",2.34784,41.50687,"2019"
"orange","05/06/2019","0",2.12349,41.54897,"2019"
"movistar","05/06/2019","0",2.47648,41.57496,"2019"
"movistar","05/06/2019","0",2.4763,41.57547,"2019"
"orange","05/06/2019","0",2.17523,41.66713,"2019"
"movistar","05/06/2019","0",2.47732,41.57556,"2019"
"vodafone","05/06/2019","0",2.88268,42.3188,"2019"
"orange","05/06/2019","0",0.82499,41.54901,"2019"
"orange","05/06/2019","0",2.2793,41.56877,"2019"
"orange","05/06/2019","0",2.29109,41.60682,"2019"
"orange","05/06/2019","0",2.29063,41.60678,"2019"
"orange","05/06/2019","0",2.29111,41.60682,"2019"
"vodafone","05/06/2019","0",2.26016,42.04776,"2019"
"orange","05/06/2019","0",2.21604,41.45523,"2019"
"orange","04/06/2019","0",2.21607,41.45526,"2019"
"movistar","04/06/2019","0",2.47585,41.57562,"2019"
"movistar","04/06/2019","0",2.47612,41.57543,"2019"
"orange","04/06/2019","0",1.77222,42.37135,"2019"
"movistar","04/06/2019","0",2.47844,41.57475,"2019"
"orange","04/06/2019","0",0.82423,41.54927,"2019"
"movistar","04/06/2019","0",2.34719,41.50703,"2019"
"vodafone","04/06/2019","0",2.88295,42.31877,"2019"
"orange","04/06/2019","0",2.21602,41.45523,"2019"
"movistar","04/06/2019","0",2.06707,41.52626,"2019"
"orange","04/06/2019","0",2.17515,41.66714,"2019"
"movistar","04/06/2019","0",1.72468,41.22458,"2019"
"vodafone","04/06/2019","0",2.35518,41.48997,"2019"
"orange","04/06/2019","0",2.11713,41.54332,"2019"
"orange","04/06/2019","0",2.12267,41.54949,"2019"
"orange","04/06/2019","0",2.12305,41.54922,"2019"
"orange","04/06/2019","0",2.12354,41.549,"2019"
"orange","04/06/2019","0",2.12341,41.54919,"2019"
"orange","04/06/2019","0",0.82427,41.54911,"2019"
"orange","04/06/2019","0",2.08789,41.34837,"2019"
"orange","04/06/2019","0",2.12365,41.5491,"2019"
"orange","04/06/2019","0",2.12346,41.54898,"2019"
"orange","04/06/2019","0",2.17617,41.66763,"2019"
"orange","04/06/2019","0",1.24627,41.11659,"2019"
"orange","04/06/2019","0",1.24675,41.11631,"2019"
"orange","04/06/2019","0",2.12312,41.54894,"2019"
"orange","04/06/2019","0",2.17553,41.66703,"2019"
"orange","04/06/2019","0",2.17529,41.6668,"2019"
"orange","04/06/2019","0",2.19793,41.67092,"2019"
"movistar","04/06/2019","0",2.11234,41.39184,"2019"
"orange","04/06/2019","0",2.12333,41.54913,"2019"
"vodafone","04/06/2019","0",2.00915,41.57361,"2019"
"orange","04/06/2019","0",2.17564,41.66704,"2019"
"orange","04/06/2019","0",2.17539,41.66702,"2019"
"orange","04/06/2019","0",2.17576,41.66707,"2019"
"orange","04/06/2019","0",2.12355,41.54899,"2019"
"movistar","04/06/2019","0",2.12864,41.38285,"2019"
"orange","04/06/2019","0",2.12363,41.54915,"2019"
"vodafone","04/06/2019","0",2.00915,41.57361,"2019"
"orange","04/06/2019","0",2.12351,41.54897,"2019"
"orange","04/06/2019","0",2.12373,41.54884,"2019"
"vodafone","04/06/2019","0",2.00922,41.57367,"2019"
"movistar","04/06/2019","0",2.34668,41.50623,"2019"
"orange","04/06/2019","0",2.12352,41.54899,"2019"
"yoigo","04/06/2019","0",2.12703,41.54785,"2019"
"orange","04/06/2019","0",2.18493,41.42603,"2019"
"orange","04/06/2019","0",2.01619,41.56958,"2019"
"yoigo","04/06/2019","0",2.12662,41.54781,"2019"
"orange","04/06/2019","0",1.29466,41.12848,"2019"
"movistar","03/06/2019","0",2.24228,42.01282,"2019"
"movistar","03/06/2019","0",2.2425,42.0133,"2019"
"movistar","03/06/2019","0",2.17219,41.42699,"2019"
"orange","03/06/2019","0",2.21606,41.45525,"2019"
"orange","03/06/2019","0",2.21604,41.45525,"2019"
"orange","03/06/2019","0",2.17547,41.66707,"2019"
"yoigo","03/06/2019","0",2.12674,41.548,"2019"
"orange","03/06/2019","0",2.21604,41.45523,"2019"
"movistar","03/06/2019","0",2.20513,41.40063,"2019"
"movistar","03/06/2019","0",2.20416,41.40071,"2019"
"movistar","03/06/2019","0",2.4769,41.57543,"2019"
"movistar","03/06/2019","0",2.34689,41.50686,"2019"
"orange","03/06/2019","0",2.17519,41.66644,"2019"
"movistar","03/06/2019","0",2.20391,41.40043,"2019"
"yoigo","03/06/2019","0",2.12656,41.54759,"2019"
"yoigo","03/06/2019","0",2.1265,41.54725,"2019"
"orange","03/06/2019","0",2.22299,41.54125,"2019"
"orange","03/06/2019","0",1.29462,41.12848,"2019"
"movistar","03/06/2019","0",2.20383,41.40086,"2019"
"orange","03/06/2019","0",0.82429,41.5492,"2019"
"movistar","03/06/2019","0",2.47657,41.57548,"2019"
"movistar","03/06/2019","0",2.47621,41.57527,"2019"
"movistar","03/06/2019","0",2.20419,41.40088,"2019"
"orange","03/06/2019","0",2.17582,41.66712,"2019"
"orange","03/06/2019","0",2.12355,41.54902,"2019"
"orange","03/06/2019","0",2.08854,41.34773,"2019"
"movistar","03/06/2019","0",2.11274,41.38969,"2019"
"movistar","03/06/2019","0",2.11355,41.39026,"2019"
"orange","03/06/2019","0",2.12278,41.54923,"2019"
"orange","03/06/2019","0",0.82403,41.54876,"2019"
"orange","03/06/2019","0",0.8763,41.5135,"2019"
"orange","03/06/2019","0",2.12357,41.54909,"2019"
"orange","03/06/2019","0",2.12337,41.54873,"2019"
"orange","03/06/2019","0",2.12376,41.54896,"2019"
"orange","03/06/2019","0",2.12348,41.54908,"2019"
"orange","03/06/2019","0",2.12375,41.54932,"2019"
"orange","03/06/2019","0",2.12345,41.54913,"2019"
"orange","03/06/2019","0",2.12326,41.54902,"2019"
"orange","03/06/2019","0",2.12349,41.5492,"2019"
"orange","03/06/2019","0",2.12353,41.54895,"2019"
"orange","03/06/2019","0",2.12382,41.54881,"2019"
"orange","03/06/2019","0",2.12341,41.54921,"2019"
"orange","03/06/2019","0",2.1758,41.66683,"2019"
"orange","03/06/2019","0",2.12358,41.54894,"2019"
"orange","03/06/2019","0",2.12365,41.54913,"2019"
"orange","03/06/2019","0",2.17575,41.66702,"2019"
"orange","03/06/2019","0",2.17549,41.6671,"2019"
"orange","03/06/2019","0",2.08874,41.3478,"2019"
"movistar","03/06/2019","0",2.34381,41.50689,"2019"
"orange","03/06/2019","0",2.12356,41.54892,"2019"
"orange","03/06/2019","0",2.12348,41.54909,"2019"
"orange","03/06/2019","0",2.12342,41.54882,"2019"
"orange","03/06/2019","0",2.12339,41.54907,"2019"
"orange","03/06/2019","0",2.17519,41.66717,"2019"
"orange","03/06/2019","0",2.12344,41.54878,"2019"
"orange","03/06/2019","0",2.12373,41.54881,"2019"
"orange","03/06/2019","0",2.17523,41.66652,"2019"
"orange","03/06/2019","0",2.17421,41.66757,"2019"
"orange","03/06/2019","0",2.12366,41.54903,"2019"
"orange","03/06/2019","0",2.17465,41.66669,"2019"
"orange","03/06/2019","0",2.12329,41.54906,"2019"
"orange","03/06/2019","0",2.12362,41.54912,"2019"
"movistar","03/06/2019","0",2.34524,41.50693,"2019"
"orange","03/06/2019","0",2.08832,41.34804,"2019"
"movistar","03/06/2019","0",2.11364,41.39063,"2019"
"movistar","03/06/2019","0",2.11404,41.39071,"2019"
"orange","03/06/2019","0",0.82429,41.54941,"2019"
"orange","03/06/2019","0",2.29079,41.60691,"2019"
"orange","03/06/2019","0",2.29102,41.60676,"2019"
"orange","03/06/2019","0",2.29066,41.60723,"2019"
"orange","03/06/2019","0",2.29119,41.60672,"2019"
"orange","03/06/2019","0",2.29095,41.60675,"2019"
"movistar","03/06/2019","0",2.34692,41.50694,"2019"
"orange","02/06/2019","0",2.21606,41.45526,"2019"
"orange","02/06/2019","0",0.8244,41.54936,"2019"
"orange","02/06/2019","0",2.44396,41.53303,"2019"
"orange","02/06/2019","0",0.82421,41.54947,"2019"
"movistar","02/06/2019","0",2.476,41.57529,"2019"
"vodafone","02/06/2019","0",2.17821,41.40481,"2019"
"vodafone","02/06/2019","0",2.17819,41.40479,"2019"
"movistar","02/06/2019","0",2.47664,41.57547,"2019"
"movistar","02/06/2019","0",2.34753,41.50703,"2019"
"movistar","02/06/2019","0",2.47615,41.57532,"2019"
"vodafone","02/06/2019","0",2.16429,41.40778,"2019"
"orange","02/06/2019","0",1.25284,41.10766,"2019"
"movistar","02/06/2019","0",2.34801,41.50654,"2019"
"movistar","02/06/2019","0",2.47628,41.57506,"2019"
"vodafone","02/06/2019","0",2.17935,41.38355,"2019"
"orange","02/06/2019","0",1.2531,41.10757,"2019"
"orange","02/06/2019","0",1.25285,41.10765,"2019"
"vodafone","02/06/2019","0",2.18385,41.38364,"2019"
"movistar","02/06/2019","0",2.34659,41.5071,"2019"
"movistar","02/06/2019","0",2.34683,41.50703,"2019"
"vodafone","02/06/2019","0",2.17964,41.38351,"2019"
"vodafone","02/06/2019","0",2.1788,41.38382,"2019"
"vodafone","02/06/2019","0",2.16591,41.41197,"2019"
"vodafone","02/06/2019","0",2.25993,42.04755,"2019"
"orange","02/06/2019","0",1.32915,41.12698,"2019"
"movistar","02/06/2019","0",2.06755,41.52638,"2019"
"yoigo","02/06/2019","0",2.12688,41.54783,"2019"
"orange","02/06/2019","0",2.21609,41.45528,"2019"
"yoigo","02/06/2019","0",2.12687,41.54783,"2019"
"orange","02/06/2019","0",1.32922,41.12721,"2019"
"orange","02/06/2019","0",2.44315,41.53251,"2019"
"orange","02/06/2019","0",1.3291,41.12703,"2019"
"orange","02/06/2019","0",1.329,41.12723,"2019"
"orange","02/06/2019","0",2.44427,41.53246,"2019"
"orange","02/06/2019","0",2.44477,41.53272,"2019"
"vodafone","02/06/2019","0",2.35515,41.49,"2019"
"vodafone","02/06/2019","0",2.3557,41.4902,"2019"
"vodafone","02/06/2019","0",2.35514,41.48997,"2019"
"movistar","02/06/2019","0",2.34696,41.50704,"2019"
"vodafone","02/06/2019","0",2.35557,41.49016,"2019"
"movistar","02/06/2019","0",2.34676,41.50689,"2019"
"vodafone","02/06/2019","0",2.35514,41.48997,"2019"
"movistar","02/06/2019","0",2.34663,41.50708,"2019"
"movistar","02/06/2019","0",2.3469,41.50709,"2019"
"movistar","02/06/2019","0",2.34662,41.50714,"2019"
"movistar","02/06/2019","0",2.34691,41.5067,"2019"
"movistar","02/06/2019","0",2.34691,41.50721,"2019"
"movistar","02/06/2019","0",2.34641,41.50647,"2019"
"movistar","02/06/2019","0",2.34654,41.50703,"2019"
"movistar","02/06/2019","0",2.34646,41.50671,"2019"
"orange","02/06/2019","0",2.21009,41.67788,"2019"
"movistar","02/06/2019","0",2.3468,41.50682,"2019"
"orange","02/06/2019","0",2.2099,41.67811,"2019"
"movistar","02/06/2019","0",2.47632,41.57546,"2019"
"movistar","02/06/2019","0",2.47639,41.57573,"2019"
"movistar","02/06/2019","0",2.34673,41.50702,"2019"
"movistar","02/06/2019","0",2.34625,41.50664,"2019"
"orange","02/06/2019","0",2.28126,41.60941,"2019"
"movistar","02/06/2019","0",2.47607,41.5753,"2019"
"yoigo","02/06/2019","0",1.19449,41.93164,"2019"
"vodafone","02/06/2019","0",2.35481,41.48968,"2019"
"vodafone","02/06/2019","0",2.35528,41.49003,"2019"
"vodafone","02/06/2019","0",2.35434,41.48961,"2019"
"movistar","01/06/2019","0",2.47611,41.57556,"2019"
"orange","01/06/2019","0",2.44467,41.53337,"2019"
"movistar","01/06/2019","0",2.17218,41.42705,"2019"
"movistar","01/06/2019","0",2.17179,41.42692,"2019"
"orange","01/06/2019","0",2.17542,41.66684,"2019"
"orange","01/06/2019","0",2.17516,41.66773,"2019"
"movistar","01/06/2019","0",2.24227,42.01308,"2019"
"movistar","01/06/2019","0",2.17222,41.42722,"2019"
"orange","01/06/2019","0",2.21603,41.45525,"2019"
"orange","01/06/2019","0",0.82434,41.54948,"2019"
"orange","01/06/2019","0",2.17558,41.66706,"2019"
"movistar","01/06/2019","0",2.17204,41.42695,"2019"
"movistar","01/06/2019","0",2.17233,41.4263,"2019"
"orange","01/06/2019","0",2.17438,41.66715,"2019"
"vodafone","01/06/2019","0",2.17274,41.42733,"2019"
"movistar","01/06/2019","0",2.47418,41.57646,"2019"
"movistar","01/06/2019","0",2.47621,41.57523,"2019"
"movistar","01/06/2019","0",2.47623,41.57554,"2019"
"movistar","01/06/2019","0",2.47496,41.57578,"2019"
"movistar","01/06/2019","0",2.47606,41.57524,"2019"
"vodafone","01/06/2019","0",2.26006,42.04799,"2019"
"movistar","01/06/2019","0",2.24248,42.01347,"2019"
"orange","01/06/2019","0",2.16525,41.40364,"2019"
"orange","01/06/2019","0",0.97508,41.21182,"2019"
"yoigo","01/06/2019","0",1.195,41.93177,"2019"
"orange","01/06/2019","0",2.01614,41.56959,"2019"
"orange","01/06/2019","0",2.01655,41.56975,"2019"
"orange","01/06/2019","0",2.17543,41.66724,"2019"
"orange","01/06/2019","0",2.17537,41.66691,"2019"
"orange","01/06/2019","0",2.44486,41.53332,"2019"
"yoigo","01/06/2019","0",1.19468,41.93169,"2019"
"movistar","01/06/2019","0",2.17311,41.42733,"2019"
"movistar","01/06/2019","0",2.17263,41.42711,"2019"
"vodafone","01/06/2019","0",2.17824,41.40483,"2019"
"movistar","01/06/2019","0",2.24197,42.01296,"2019"
"movistar","01/06/2019","0",2.20348,41.40036,"2019"
"movistar","01/06/2019","0",2.20356,41.40072,"2019"
"movistar","01/06/2019","0",2.20304,41.40114,"2019"
"movistar","01/06/2019","0",2.20355,41.40063,"2019"
"movistar","01/06/2019","0",2.47606,41.57505,"2019"
"movistar","01/06/2019","0",2.24226,42.01314,"2019"
"orange","01/06/2019","0",2.17264,41.66671,"2019"
"orange","01/06/2019","0",0.97503,41.21217,"2019"
"movistar","01/06/2019","0",2.47653,41.5757,"2019"
"orange","01/06/2019","0",0.82455,41.54932,"2019"
"movistar","01/06/2019","0",2.20453,41.40113,"2019"
"movistar","01/06/2019","0",2.20337,41.39831,"2019"
"vodafone","01/06/2019","0",2.17824,41.40483,"2019"
"vodafone","01/06/2019","0",2.1718,41.42693,"2019"
"vodafone","01/06/2019","0",2.00916,41.57361,"2019"
"orange","31/05/2019","0",2.1755,41.66725,"2019"
"orange","31/05/2019","0",2.44215,41.53509,"2019"
"orange","31/05/2019","0",1.29473,41.12843,"2019"
"vodafone","31/05/2019","0",2.0092,41.57366,"2019"
"orange","31/05/2019","0",2.21602,41.45523,"2019"
"movistar","31/05/2019","0",2.17219,41.42684,"2019"
"orange","31/05/2019","0",2.44297,41.53257,"2019"
"orange","31/05/2019","0",2.17559,41.667,"2019"
"orange","31/05/2019","0",0.82442,41.54934,"2019"
"movistar","31/05/2019","0",2.34674,41.50701,"2019"
"movistar","31/05/2019","0",2.34697,41.50694,"2019"
"movistar","31/05/2019","0",2.47545,41.57503,"2019"
"orange","31/05/2019","0",2.175,41.6659,"2019"
"movistar","31/05/2019","0",2.17266,41.42753,"2019"
"orange","31/05/2019","0",0.63067,41.60271,"2019"
"orange","31/05/2019","0",0.63069,41.60294,"2019"
"movistar","31/05/2019","0",2.47656,41.57549,"2019"
"movistar","31/05/2019","0",2.47635,41.57531,"2019"
"movistar","31/05/2019","0",2.47643,41.57561,"2019"
"orange","31/05/2019","0",2.12307,41.54949,"2019"
"orange","31/05/2019","0",2.12337,41.54895,"2019"
"orange","31/05/2019","0",2.12369,41.54912,"2019"
"movistar","31/05/2019","0",2.06725,41.52633,"2019"
"orange","31/05/2019","0",2.12349,41.54877,"2019"
"orange","31/05/2019","0",0.8239,41.54958,"2019"
"movistar","31/05/2019","0",2.47568,41.57561,"2019"
"movistar","31/05/2019","0",2.47593,41.57462,"2019"
"orange","31/05/2019","0",0.97481,41.21191,"2019"
"orange","31/05/2019","0",2.12311,41.54969,"2019"
"orange","31/05/2019","0",2.12318,41.54916,"2019"
"orange","31/05/2019","0",2.12375,41.54902,"2019"
"orange","31/05/2019","0",2.12352,41.54882,"2019"
"orange","31/05/2019","0",2.12324,41.54888,"2019"
"orange","31/05/2019","0",2.12356,41.54884,"2019"
"orange","31/05/2019","0",2.12346,41.54891,"2019"
"orange","31/05/2019","0",2.12339,41.54912,"2019"
"orange","31/05/2019","0",2.12357,41.54899,"2019"
"orange","31/05/2019","0",2.17507,41.66809,"2019"
"orange","31/05/2019","0",2.17433,41.66738,"2019"
"orange","31/05/2019","0",2.12415,41.54918,"2019"
"orange","31/05/2019","0",2.12355,41.54887,"2019"
"orange","31/05/2019","0",2.12331,41.54871,"2019"
"orange","31/05/2019","0",2.1234,41.54912,"2019"
"vodafone","31/05/2019","0",2.88404,42.31804,"2019"
"orange","31/05/2019","0",2.12362,41.54876,"2019"
"orange","31/05/2019","0",2.12325,41.54898,"2019"
"vodafone","31/05/2019","0",2.00853,41.57326,"2019"
"orange","31/05/2019","0",0.82422,41.54953,"2019"
"orange","31/05/2019","0",0.82426,41.54929,"2019"
"orange","31/05/2019","0",2.12355,41.54901,"2019"
"orange","31/05/2019","0",2.12383,41.549,"2019"
"orange","31/05/2019","0",2.12344,41.54924,"2019"
"orange","31/05/2019","0",2.12338,41.54902,"2019"
"orange","31/05/2019","0",2.12348,41.54897,"2019"
"orange","31/05/2019","0",2.44384,41.53303,"2019"
"movistar","31/05/2019","0",2.24222,42.01313,"2019"
"orange","31/05/2019","0",2.12372,41.54895,"2019"
"movistar","31/05/2019","0",2.36758,42.11032,"2019"
"orange","31/05/2019","0",2.12227,41.54984,"2019"
"orange","31/05/2019","0",2.12373,41.5491,"2019"
"orange","31/05/2019","0",2.12401,41.54897,"2019"
"movistar","31/05/2019","0",2.47634,41.57539,"2019"
"movistar","31/05/2019","0",2.47601,41.57544,"2019"
"orange","31/05/2019","0",2.19907,41.44031,"2019"
"orange","31/05/2019","0",2.29078,41.61001,"2019"
"orange","31/05/2019","0",2.1755,41.66696,"2019"
"orange","31/05/2019","0",0.82492,41.54943,"2019"
"movistar","31/05/2019","0",2.11329,41.3902,"2019"
"movistar","31/05/2019","0",2.1122,41.38922,"2019"
"vodafone","31/05/2019","0",2.17843,41.40455,"2019"
"movistar","31/05/2019","0",2.24221,42.01292,"2019"
"movistar","31/05/2019","0",2.24231,42.01339,"2019"
"vodafone","31/05/2019","0",2.26016,42.04776,"2019"
"orange","30/05/2019","0",0.82435,41.54916,"2019"
"movistar","30/05/2019","0",2.24203,42.01288,"2019"
"orange","30/05/2019","0",1.7725,42.37138,"2019"
"vodafone","30/05/2019","0",2.26016,42.04776,"2019"
"orange","30/05/2019","0",0.97486,41.21172,"2019"
"vodafone","30/05/2019","0",2.26016,42.04776,"2019"
"movistar","30/05/2019","0",2.47521,41.57619,"2019"
"orange","30/05/2019","0",1.29467,41.12847,"2019"
"orange","30/05/2019","0",2.17515,41.66714,"2019"
"vodafone","30/05/2019","0",2.88376,42.31817,"2019"
"orange","30/05/2019","0",1.29468,41.12847,"2019"
"movistar","30/05/2019","0",2.47742,41.57588,"2019"
"vodafone","30/05/2019","0",2.88252,42.31853,"2019"
"movistar","30/05/2019","0",2.47639,41.57571,"2019"
"movistar","30/05/2019","0",2.47643,41.57551,"2019"
"movistar","30/05/2019","0",2.20393,41.40089,"2019"
"orange","30/05/2019","0",0.825,41.54948,"2019"
"movistar","30/05/2019","0",2.47571,41.57492,"2019"
"orange","30/05/2019","0",2.21676,41.45512,"2019"
"movistar","30/05/2019","0",2.47468,41.57574,"2019"
"orange","30/05/2019","0",0.82441,41.54938,"2019"
"vodafone","30/05/2019","0",2.12939,41.37075,"2019"
"orange","30/05/2019","0",0.82424,41.54926,"2019"
"orange","30/05/2019","0",0.8244,41.54953,"2019"
"movistar","30/05/2019","0",2.11432,41.39007,"2019"
"orange","30/05/2019","0",2.08851,41.34796,"2019"
"orange","30/05/2019","0",2.12333,41.54917,"2019"
"movistar","30/05/2019","0",2.14449,41.39128,"2019"
"movistar","30/05/2019","0",2.14401,41.39054,"2019"
"movistar","30/05/2019","0",2.14369,41.38912,"2019"
"movistar","30/05/2019","0",2.14318,41.38635,"2019"
"movistar","30/05/2019","0",2.14005,41.38374,"2019"
"movistar","30/05/2019","0",2.13829,41.38385,"2019"
"movistar","30/05/2019","0",2.13604,41.38607,"2019"
"movistar","30/05/2019","0",2.13557,41.38641,"2019"
"movistar","30/05/2019","0",2.1338,41.38606,"2019"
"orange","30/05/2019","0",2.17513,41.66655,"2019"
"orange","30/05/2019","0",2.12312,41.54901,"2019"
"orange","30/05/2019","0",2.12311,41.549,"2019"
"vodafone","30/05/2019","0",2.00917,41.57365,"2019"
"orange","30/05/2019","0",1.77236,42.37138,"2019"
"orange","30/05/2019","0",2.12351,41.549,"2019"
"orange","30/05/2019","0",2.17538,41.66734,"2019"
"orange","30/05/2019","0",2.17481,41.66734,"2019"
"orange","30/05/2019","0",2.17543,41.66749,"2019"
"movistar","30/05/2019","0",2.34702,41.50686,"2019"
"orange","30/05/2019","0",2.17553,41.66715,"2019"
"orange","30/05/2019","0",2.17521,41.66728,"2019"
"orange","30/05/2019","0",2.17557,41.66713,"2019"
"orange","30/05/2019","0",2.12354,41.54901,"2019"
"orange","30/05/2019","0",2.29081,41.60966,"2019"
"orange","30/05/2019","0",2.29072,41.60932,"2019"
"orange","30/05/2019","0",2.12346,41.54883,"2019"
"orange","30/05/2019","0",1.2946,41.1286,"2019"
"orange","30/05/2019","0",2.08873,41.34814,"2019"
"movistar","30/05/2019","0",2.3469,41.50696,"2019"
"orange","30/05/2019","0",2.12354,41.5492,"2019"
"orange","30/05/2019","0",1.77259,42.37113,"2019"
"orange","30/05/2019","0",2.1755,41.66708,"2019"
"orange","30/05/2019","0",2.17523,41.66726,"2019"
"orange","30/05/2019","0",2.17569,41.6667,"2019"
"vodafone","30/05/2019","0",2.8825,42.31859,"2019"
"orange","30/05/2019","0",1.77214,42.3713,"2019"
"orange","30/05/2019","0",1.77191,42.37137,"2019"
"orange","30/05/2019","0",1.77252,42.37131,"2019"
"vodafone","30/05/2019","0",2.12934,41.37074,"2019"
"orange","30/05/2019","0",2.12359,41.54897,"2019"
"movistar","30/05/2019","0",2.34643,41.50675,"2019"
"orange","30/05/2019","0",2.12378,41.5491,"2019"
"orange","30/05/2019","0",2.12346,41.5489,"2019"
"orange","30/05/2019","0",2.12327,41.54897,"2019"
"movistar","30/05/2019","0",2.11389,41.39092,"2019"
"vodafone","30/05/2019","0",2.26022,42.04798,"2019"
"orange","30/05/2019","0",0.82424,41.54938,"2019"
"movistar","30/05/2019","0",2.113,41.39012,"2019"
"movistar","30/05/2019","0",2.11227,41.3892,"2019"
"movistar","30/05/2019","0",2.11193,41.38895,"2019"
"orange","30/05/2019","0",2.29061,41.60697,"2019"
"orange","30/05/2019","0",2.29077,41.60667,"2019"
"movistar","30/05/2019","0",2.20491,41.40047,"2019"
"orange","30/05/2019","0",1.29468,41.12847,"2019"
"orange","30/05/2019","0",1.29353,41.12849,"2019"
"vodafone","29/05/2019","0",2.12934,41.37076,"2019"
"vodafone","29/05/2019","0",2.35508,41.48999,"2019"
"orange","29/05/2019","0",2.44153,41.53531,"2019"
"orange","29/05/2019","0",2.44149,41.53487,"2019"
"vodafone","29/05/2019","0",2.19093,41.39152,"2019"
"vodafone","29/05/2019","0",2.3555,41.49009,"2019"
"vodafone","29/05/2019","0",2.14615,41.34438,"2019"
"vodafone","29/05/2019","0",2.13511,41.33073,"2019"
"vodafone","29/05/2019","0",2.13519,41.33093,"2019"
"orange","29/05/2019","0",2.17545,41.66702,"2019"
"vodafone","29/05/2019","0",2.00926,41.57354,"2019"
"orange","29/05/2019","0",1.29469,41.12847,"2019"
"vodafone","29/05/2019","0",2.17201,41.42692,"2019"
"movistar","29/05/2019","0",2.20366,41.40056,"2019"
"vodafone","29/05/2019","0",2.17212,41.42694,"2019"
"orange","29/05/2019","0",2.44176,41.53486,"2019"
"vodafone","29/05/2019","0",2.17235,41.42722,"2019"
"vodafone","29/05/2019","0",2.17235,41.42701,"2019"
"vodafone","29/05/2019","0",2.17167,41.42683,"2019"
"orange","29/05/2019","0",2.44183,41.5346,"2019"
"vodafone","29/05/2019","0",2.17218,41.42716,"2019"
"movistar","29/05/2019","0",2.20395,41.4008,"2019"
"movistar","29/05/2019","0",2.20449,41.40084,"2019"
"orange","29/05/2019","0",0.82439,41.54949,"2019"
"vodafone","29/05/2019","0",2.13322,41.33135,"2019"
"orange","29/05/2019","0",1.7728,42.37125,"2019"
"movistar","29/05/2019","0",2.20358,41.40096,"2019"
"vodafone","29/05/2019","0",2.12932,41.37075,"2019"
"movistar","29/05/2019","0",2.20371,41.40078,"2019"
"orange","29/05/2019","0",1.29474,41.12851,"2019"
"movistar","29/05/2019","0",2.11339,41.39154,"2019"
"orange","29/05/2019","0",0.82442,41.54917,"2019"
"movistar","29/05/2019","0",2.47766,41.57542,"2019"
"orange","29/05/2019","0",2.12369,41.54906,"2019"
"orange","29/05/2019","0",2.12291,41.54927,"2019"
"orange","29/05/2019","0",2.12331,41.54896,"2019"
"orange","29/05/2019","0",2.44314,41.53442,"2019"
"orange","29/05/2019","0",2.12356,41.54894,"2019"
"orange","29/05/2019","0",2.12363,41.54913,"2019"
"orange","29/05/2019","0",2.12346,41.54895,"2019"
"orange","29/05/2019","0",2.12381,41.54905,"2019"
"orange","29/05/2019","0",2.17549,41.66685,"2019"
"orange","29/05/2019","0",2.17577,41.66681,"2019"
"orange","29/05/2019","0",2.1236,41.54903,"2019"
"orange","29/05/2019","0",2.12297,41.54902,"2019"
"orange","29/05/2019","0",2.17558,41.66727,"2019"
"orange","29/05/2019","0",2.1757,41.66748,"2019"
"orange","29/05/2019","0",2.17563,41.66722,"2019"
"orange","29/05/2019","0",2.17552,41.66697,"2019"
"orange","29/05/2019","0",2.17589,41.6665,"2019"
"orange","29/05/2019","0",2.20889,41.67145,"2019"
"orange","29/05/2019","0",0.87671,41.51321,"2019"
"vodafone","29/05/2019","0",2.13466,41.33079,"2019"
"vodafone","29/05/2019","0",2.13489,41.33027,"2019"
"vodafone","29/05/2019","0",2.14602,41.34473,"2019"
"vodafone","29/05/2019","0",2.14568,41.34792,"2019"
"orange","29/05/2019","0",0.87675,41.51334,"2019"
"movistar","29/05/2019","0",2.11351,41.39005,"2019"
"movistar","29/05/2019","0",2.47571,41.57541,"2019"
"orange","29/05/2019","0",2.17525,41.66694,"2019"
"orange","29/05/2019","0",2.17552,41.66714,"2019"
"orange","29/05/2019","0",2.29042,41.6068,"2019"
"movistar","29/05/2019","0",2.47545,41.57559,"2019"
"orange","29/05/2019","0",2.11674,41.53726,"2019"
"orange","29/05/2019","0",2.11632,41.53714,"2019"
"movistar","29/05/2019","0",2.0675,41.52625,"2019"
"movistar","28/05/2019","0",2.34651,41.50688,"2019"
"movistar","28/05/2019","0",2.24219,42.01282,"2019"
"orange","28/05/2019","0",2.1754,41.6672,"2019"
"orange","28/05/2019","0",2.17826,41.66581,"2019"
"vodafone","28/05/2019","0",2.1776,41.40354,"2019"
"vodafone","28/05/2019","0",2.17983,41.40008,"2019"
"movistar","28/05/2019","0",2.47602,41.57551,"2019"
"vodafone","28/05/2019","0",2.18361,41.39724,"2019"
"orange","28/05/2019","0",0.82394,41.54916,"2019"
"vodafone","28/05/2019","0",2.0092,41.57368,"2019"
